SAMPLE	ROLE	FAMILY	HAP1	HAP2
NA19238_hap2	hap2	NA19238	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19238_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19238_2.paf
NA19238_hap2	hap2	NA19238	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19238_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19238_2.paf
NA19239_hap1	hap1	NA19239	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19239_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19239_1.paf
NA19239_hap1	hap1	NA19239	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19239_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19239_1.paf
NA19239_hap2	hap2	NA19239	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19239_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19239_2.paf
NA19239_hap2	hap2	NA19239	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19239_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19239_2.paf
NA19240_hap1	hap1	NA19240	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19240_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19240_1.paf
NA19240_hap1	hap1	NA19240	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19240_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19240_1.paf
NA19240_hap2	hap2	NA19240	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19240_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19240_2.paf
NA19240_hap2	hap2	NA19240	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19240_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19240_2.paf
NA19317_hap1	hap1	NA19317	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19317_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19317_1.paf
NA19317_hap1	hap1	NA19317	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19317_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19317_1.paf
NA19317_hap2	hap2	NA19317	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19317_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19317_2.paf
NA19317_hap2	hap2	NA19317	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19317_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19317_2.paf
NA19331_hap1	hap1	NA19331	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19331_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19331_1.paf
NA19331_hap1	hap1	NA19331	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19331_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19331_1.paf
NA19331_hap2	hap2	NA19331	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19331_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19331_2.paf
NA19331_hap2	hap2	NA19331	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19331_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19331_2.paf
NA19338_hap1	hap1	NA19338	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19338_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19338_1.paf
NA19338_hap2	hap2	NA19338	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19338_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19338_2.paf
NA19347_hap1	hap1	NA19347	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19347_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19347_1.paf
NA19347_hap1	hap1	NA19347	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19347_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19347_1.paf
NA19347_hap2	hap2	NA19347	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19347_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19347_2.paf
NA19347_hap2	hap2	NA19347	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19347_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19347_2.paf
NA19384_hap1	hap1	NA19384	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19384_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19384_1.paf
NA19384_hap1	hap1	NA19384	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19384_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19384_1.paf
NA19384_hap2	hap2	NA19384	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19384_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19384_2.paf
NA19384_hap2	hap2	NA19384	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19384_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19384_2.paf
NA19391_hap1	hap1	NA19391	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19391_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19391_1.paf
NA19391_hap2	hap2	NA19391	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19391_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19391_2.paf
NA19434_hap1	hap1	NA19434	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19434_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19434_1.paf
NA19434_hap1	hap1	NA19434	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19434_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19434_1.paf
NA19434_hap2	hap2	NA19434	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19434_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19434_2.paf
NA19434_hap2	hap2	NA19434	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19434_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19434_2.paf
NA19443_hap1	hap1	NA19443	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19443_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19443_1.paf
NA19443_hap2	hap2	NA19443	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19443_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19443_2.paf
NA19468_hap1	hap1	NA19468	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19468_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19468_1.paf
NA19468_hap2	hap2	NA19468	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19468_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19468_2.paf
NA19650_hap1	hap1	NA19650	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19650_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19650_1.paf
NA19650_hap1	hap1	NA19650	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19650_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19650_1.paf
NA19650_hap2	hap2	NA19650	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19650_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19650_2.paf
NA19650_hap2	hap2	NA19650	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19650_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19650_2.paf
NA19682_hap1	hap1	NA19682	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19682_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19682_1.paf
NA19682_hap2	hap2	NA19682	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19682_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19682_2.paf
NA19700_hap1	hap1	NA19700	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19700_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19700_1.paf
NA19700_hap2	hap2	NA19700	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19700_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19700_2.paf
NA19705_hap1	hap1	NA19705	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19705_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19705_1.paf
NA19705_hap1	hap1	NA19705	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19705_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19705_1.paf
NA19705_hap2	hap2	NA19705	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19705_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19705_2.paf
NA19705_hap2	hap2	NA19705	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19705_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19705_2.paf
NA19776_hap1	hap1	NA19776	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19776_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19776_1.paf
NA19776_hap2	hap2	NA19776	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19776_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19776_2.paf
NA19835_hap1	hap1	NA19835	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19835_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19835_1.paf
NA19835_hap2	hap2	NA19835	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19835_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19835_2.paf
NA19836_hap1	hap1	NA19836	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19836_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19836_1.paf
NA19836_hap1	hap1	NA19836	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19836_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19836_1.paf
NA19836_hap2	hap2	NA19836	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19836_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19836_2.paf
NA19836_hap2	hap2	NA19836	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19836_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19836_2.paf
NA19909_hap1	hap1	NA19909	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19909_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19909_1.paf
NA19909_hap2	hap2	NA19909	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19909_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19909_2.paf
NA19983_hap1	hap1	NA19983	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19983_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19983_1.paf
NA19983_hap1	hap1	NA19983	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19983_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19983_1.paf
NA19983_hap2	hap2	NA19983	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19983_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA19983_2.paf
NA19983_hap2	hap2	NA19983	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19983_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA19983_2.paf
NA20129_hap1	hap1	NA20129	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20129_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20129_1.paf
NA20129_hap2	hap2	NA20129	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20129_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20129_2.paf
NA20282_hap1	hap1	NA20282	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20282_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20282_1.paf
NA20282_hap2	hap2	NA20282	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20282_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20282_2.paf
NA20346_hap1	hap1	NA20346	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20346_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20346_1.paf
NA20346_hap2	hap2	NA20346	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20346_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20346_2.paf
NA20509_hap1	hap1	NA20509	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20509_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20509_1.paf
NA20509_hap1	hap1	NA20509	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA20509_1.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA20509_1.paf
NA20509_hap2	hap2	NA20509	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20509_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20509_2.paf
NA20509_hap2	hap2	NA20509	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA20509_2.paf	/net/eichler/vol28/projects/medical_reference/nobackups/asm-to-reference-alignment/results/CHM13/paf/NA20509_2.paf
NA20752_hap1	hap1	NA20752	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20752_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20752_1.paf
NA20752_hap2	hap2	NA20752	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20752_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20752_2.paf
NA20799_hap1	hap1	NA20799	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20799_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20799_1.paf
NA20799_hap2	hap2	NA20799	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20799_2.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20799_2.paf
NA20805_hap1	hap1	NA20805	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20805_1.paf	/net/eichler/vol28/projects/hprc/nobackups/align/asm-to-reference-alignment/results/CHM13/paf/NA20805_1.paf
